adv_date,area,build_year,facilities,floor,link,price,rooms,total_price
2022-26-12,103,1373,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/AIQXL,"60,000,000",2,"6,180,000,000"
2022-26-12,80,1390,پارکینگ/آسانسور/انباری/بالکن,3,https://www.mrestate.ir/s/YbLis,"74,375,000",2,"5,950,000,000"
2022-26-12,147,1394,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/Ynqsr,"91,836,734",3,"13,500,000,000"
2022-26-12,66,1395,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/KyWGO,"63,636,363",1,"4,200,000,000"
2022-26-12,98,1400,پارکینگ/آسانسور/انباری,10,https://www.mrestate.ir/s/guktF,"80,000,000",2,"7,840,000,000"
2022-26-12,185,1380,پارکینگ/آسانسور/انباری,5,https://www.mrestate.ir/s/eodBA,"86,486,486",3,"16,000,000,000"
2022-26-12,80,1394,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/BrbcW,"64,375,000",2,"5,150,000,000"
2022-26-12,109,1401,پارکینگ/آسانسور/انباری,5,https://www.mrestate.ir/s/fdUBA,"98,165,137",3,"10,700,000,000"
2022-25-12,50,1401,پارکینگ/آسانسور/انباری/بالکن/سرایداری/نگهبانی/سالن اجتماعات/لابی/اعلام حریق/اطفا حریق/لابی من/نورپردازی/باشگاه,12,https://www.mrestate.ir/s/NOOrI,"16,000,000",2,"800,000,000"
2022-25-12,83,1392,پارکینگ/آسانسور/انباری/بالکن,2,https://www.mrestate.ir/s/caEEK,"77,710,843",2,"6,450,000,000"
2022-25-12,83,1391,,3,https://www.mrestate.ir/s/pcWBJ,"76,506,024",2,"6,350,000,000"
2022-25-12,77,1393,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/QvOpf,"61,688,311",2,"4,750,000,000"
2022-25-12,87,1390,پارکینگ/آسانسور/انباری/بالکن,3,https://www.mrestate.ir/s/rteTH,"64,367,816",2,"5,600,000,000"
2022-26-12,64,1396,پارکینگ/آسانسور/انباری,5,https://www.mrestate.ir/s/adMPI__1,"62,500,000",1,"4,000,000,000"
2022-25-12,179,1401,پارکینگ/آسانسور/انباری/بالکن/سرایداری/نگهبانی/سالن اجتماعات/لابی/اعلام حریق/اطفا حریق/آبنما/لابی من/پارکینگ مهمان/نورپردازی/باشگاه/آلاچیق,6,https://www.mrestate.ir/s/IbhVU,"75,000,000",3,"13,425,000,000"
2022-25-12,121,1384,پارکینگ/انباری/پارکینگ مهمان,1,https://www.mrestate.ir/s/ONPBU__1,"72,727,272",2,"8,800,000,000"
2022-25-12,154,1390,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/YbuJD,"59,461,038",3,"9,157,000,000"
2022-25-12,88,1387,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/zSXRU,"60,227,272",2,"5,300,000,000"
2022-25-12,211,1401,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/BxTWK,"213,270,142",3,"45,000,000,000"
2022-25-12,160,1381,پارکینگ/آسانسور/انباری,7,https://www.mrestate.ir/s/eVfNs,"84,375,000",3,"13,500,000,000"
2022-25-12,170,1398,پارکینگ/آسانسور/انباری,4,https://www.mrestate.ir/s/VVTDC,"176,470,588",3,"30,000,000,000"
2022-25-12,135,1399,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/pGHNl,"145,000,000",3,"19,575,000,000"
2022-25-12,124,1391,پارکینگ/آسانسور/انباری,4,https://www.mrestate.ir/s/gPYbM,"87,000,000",2,"10,788,000,000"
2022-25-12,160,1390,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/LCxoq,"71,875,000",3,"11,500,000,000"
2022-25-12,340,1401,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/izjYL,"250,000,000",4,"85,000,000,000"
2022-25-12,115,1399,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/zEqzt,"53,043,478",2,"6,100,000,000"
2022-25-12,139,1380,انباری,2,https://www.mrestate.ir/s/SGzOo,"57,553,956",2,"8,000,000,000"
2022-25-12,250,1380,پارکینگ/آسانسور/انباری,8,https://www.mrestate.ir/s/Kdhuq,"91,200,000",3,"22,800,000,000"
2022-25-12,106,1397,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/usGQv,"93,396,226",2,"9,900,000,000"
2022-25-12,68,1396,پارکینگ/آسانسور,1,https://www.mrestate.ir/s/PQqjs,"50,735,294",2,"3,450,000,000"
2022-25-12,40,1389,,3,https://www.mrestate.ir/s/zKNiZ,"21,250,000",1,"850,000,000"
2022-25-12,97,1401,پارکینگ/آسانسور/انباری/بالکن,3,https://www.mrestate.ir/s/Dntkd,"70,103,092",2,"6,800,000,000"
2022-25-12,670,1401,پارکینگ/آسانسور/انباری,12,https://www.mrestate.ir/s/xJLsx,"350,000,000",4,"234,500,000,000"
2022-25-12,60,1380,,3,https://www.mrestate.ir/s/VhHOT,"26,666,666",2,"1,600,000,000"
2022-25-12,115,1375,پارکینگ/انباری,1,https://www.mrestate.ir/s/Dscpe,"104,347,826",2,"12,000,000,000"
2022-25-12,175,1398,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/PZivy,"160,000,000",3,"28,000,000,000"
2022-25-12,125,1398,پارکینگ/آسانسور/انباری,5,https://www.mrestate.ir/s/WsMYg,"160,000,000",2,"20,000,000,000"
2022-25-12,164,1382,پارکینگ/آسانسور/انباری,5,https://www.mrestate.ir/s/VEgiL,"112,000,000",3,"18,368,000,000"
2022-25-12,124,1401,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/PuRou,"68,548,387",2,"8,500,000,000"
2022-25-12,66,1401,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/wRHlD,"57,272,727",2,"3,780,000,000"
2022-25-12,105,1384,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/tkiaK,"71,428,571",2,"7,500,000,000"
2022-25-12,70,1385,پارکینگ/انباری/بالکن,2,https://www.mrestate.ir/s/dcfet,"60,000,000",2,"4,200,000,000"
2022-25-12,115,1385,پارکینگ/آسانسور/انباری,10,https://www.mrestate.ir/s/DayiU,"65,217,391",2,"7,500,000,000"
2022-25-12,116,1384,پارکینگ/انباری,2,https://www.mrestate.ir/s/FgXoA,"103,448,275",3,"12,000,000,000"
2022-25-12,235,1395,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/WJkVK,"127,234,042",3,"29,900,000,000"
2022-25-12,81,1391,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/YXaYd,"75,308,641",2,"6,100,000,000"
2022-25-12,95,1400,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/mvvtO,"120,000,000",2,"11,400,000,000"
2022-25-12,180,1394,پارکینگ/آسانسور/انباری,9,https://www.mrestate.ir/s/sAXBz,"111,111,111",3,"20,000,000,000"
2022-25-12,95,1401,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/YBlFW,"82,105,263",2,"7,800,000,000"
2022-25-12,67,1397,آسانسور/انباری,3,https://www.mrestate.ir/s/dtgTF,"85,074,626",1,"5,700,000,000"
2022-25-12,80,1400,پارکینگ/آسانسور/انباری,4,https://www.mrestate.ir/s/EZRzu,"90,000,000",2,"7,200,000,000"
2022-25-12,92,1401,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/JNqLO,"90,760,869",2,"8,350,000,000"
2022-25-12,80,1386,پارکینگ/انباری,2,https://www.mrestate.ir/s/YRvFT,"40,625,000",2,"3,250,000,000"
2022-25-12,122,1401,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/XEZYY,"62,213,114",2,"7,590,000,000"
2022-25-12,76,1383,پارکینگ/انباری,2,https://www.mrestate.ir/s/fdDGd,"60,526,315",2,"4,600,000,000"
2022-25-12,46,1378,,4,https://www.mrestate.ir/s/AyMfD,"30,434,782",1,"1,400,000,000"
2022-25-12,53,1382,آسانسور/انباری,2,https://www.mrestate.ir/s/hAVFi,"45,849,056",1,"2,430,000,000"
2022-25-12,117,1394,پارکینگ/آسانسور/انباری/بالکن,4,https://www.mrestate.ir/s/FQfPa,"88,034,188",2,"10,300,000,000"
2022-25-12,200,1401,پارکینگ/آسانسور/انباری,6,https://www.mrestate.ir/s/USysU,"210,500,000",3,"42,100,000,000"
2022-25-12,106,1396,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/aOZGS,"100,000,000",3,"10,600,000,000"
2022-25-12,82,1399,پارکینگ/آسانسور/انباری,8,https://www.mrestate.ir/s/mNnmA,"113,414,634",2,"9,300,000,000"
2022-25-12,125,1401,پارکینگ/آسانسور/انباری,5,https://www.mrestate.ir/s/gitcJ,"59,000,000",2,"7,375,000,000"
2022-25-12,152,1399,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/XEqSR,"88,815,789",3,"13,500,000,000"
2022-25-12,48,1375,,4,https://www.mrestate.ir/s/UpHDK,"28,125,000",1,"1,350,000,000"
2022-25-12,166,1378,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/VozyN,"90,361,445",3,"15,000,000,000"
2022-25-12,178,1385,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/mnGqM,"88,202,247",3,"15,700,000,000"
2022-25-12,166,1384,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/YmgYn,"120,000,000",2,"19,920,000,000"
2022-25-12,154,1390,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/HnbcM,"100,000,000",3,"15,400,000,000"
2022-25-12,101,1401,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/RwJNj,"57,425,742",2,"5,800,000,000"
2022-25-12,80,1389,انباری,3,https://www.mrestate.ir/s/TYdoN,"25,875,000",2,"2,070,000,000"
2022-25-12,55,1375,آسانسور,3,https://www.mrestate.ir/s/SSfku,"47,272,727",1,"2,600,000,000"
2022-25-12,95,1382,انباری,4,https://www.mrestate.ir/s/zgWoM,"33,684,210",2,"3,200,000,000"
2022-25-12,52,1385,انباری,2,https://www.mrestate.ir/s/uJwRW,"52,884,615",1,"2,750,000,000"
2022-25-12,46,1383,آسانسور/انباری,1,https://www.mrestate.ir/s/wunVH,"40,000,000",1,"1,840,000,000"
2022-25-12,51,1380,,2,https://www.mrestate.ir/s/eFQkl,"43,137,254",1,"2,200,000,000"
2022-25-12,40,1392,,1,https://www.mrestate.ir/s/ZiZZt,"40,000,000",1,"1,600,000,000"
2022-25-12,100,1393,پارکینگ/آسانسور/انباری/بالکن/سرایداری,3,https://www.mrestate.ir/s/lvdJg,"61,000,000",2,"6,100,000,000"
2022-25-12,46,1384,انباری,2,https://www.mrestate.ir/s/BTbnv,"28,260,869",1,"1,300,000,000"
2022-25-12,60,1389,,1,https://www.mrestate.ir/s/hVzbu,"33,333,333",1,"2,000,000,000"
2022-25-12,114,1382,پارکینگ/انباری,2,https://www.mrestate.ir/s/NauUu,"57,894,736",2,"6,600,000,000"
2022-25-12,182,1398,پارکینگ/آسانسور,5,https://www.mrestate.ir/s/opIiU,"74,175,824",2,"13,500,000,000"
2022-25-12,40,1378,انباری,1,https://www.mrestate.ir/s/Hcxud,"32,500,000",1,"1,300,000,000"
2022-25-12,70,1396,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/LwgKP,"40,000,000",2,"2,800,000,000"
2022-25-12,48,1393,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/qrKsm,"52,916,666",1,"2,540,000,000"
2022-25-12,95,1395,پارکینگ/آسانسور,2,https://www.mrestate.ir/s/sdNMl,"60,526,315",2,"5,750,000,000"
2022-25-12,195,1401,پارکینگ/آسانسور/انباری,7,https://www.mrestate.ir/s/wGDcB,"114,358,974",3,"22,300,000,000"
2022-25-12,231,1390,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/leRlF,"121,212,121",3,"28,000,000,000"
2022-25-12,105,1400,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/hkgII,"64,285,714",2,"6,750,000,000"
2022-25-12,100,1401,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/XtWJc,"95,000,000",2,"9,500,000,000"
2022-25-12,300,1400,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/XAKxM,"120,000,000",4,"36,000,000,000"
2022-25-12,146,1385,پارکینگ/انباری,2,https://www.mrestate.ir/s/DjcHd,"61,643,835",2,"9,000,000,000"
2022-25-12,113,1395,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/hVZLN,"110,000,000",2,"12,430,000,000"
2022-25-12,60,1401,پارکینگ/آسانسور/انباری,6,https://www.mrestate.ir/s/aljPj,"31,000,000",1,"1,860,000,000"
2022-25-12,180,1401,پارکینگ/آسانسور/انباری,5,https://www.mrestate.ir/s/BqRqX,"90,000,000",3,"16,200,000,000"
2022-25-12,123,1388,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/puoQX,"96,747,967",2,"11,900,000,000"
2022-25-12,265,1395,پارکینگ/آسانسور/انباری,1,https://www.mrestate.ir/s/kAuHF,"120,754,716",4,"32,000,000,000"
2022-25-12,192,1388,پارکینگ/آسانسور/انباری,6,https://www.mrestate.ir/s/fujns,"93,750,000",3,"18,000,000,000"
2022-25-12,240,1375,انباری,1,https://www.mrestate.ir/s/oKwHU,"100,000,000",3,"24,000,000,000"
2022-25-12,176,1376,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/AQGAM,"119,318,181",3,"21,000,000,000"
2022-25-12,110,1392,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/zQTvw,"70,909,090",2,"7,800,000,000"
2022-25-12,320,1400,پارکینگ/آسانسور/انباری,9,https://www.mrestate.ir/s/umDox,"195,312,500",4,"62,500,000,000"
2022-25-12,80,1390,پارکینگ/آسانسور/انباری,2,https://www.mrestate.ir/s/bgedU,"67,500,000",2,"5,400,000,000"
2022-25-12,100,1399,پارکینگ/آسانسور/انباری,3,https://www.mrestate.ir/s/mpiYk,"55,000,000",2,"5,500,000,000"
