district,area,year,rooms,value,floor,elevator,parking,warehouse
 پاسداران,63,1384,2,4900000000,5,True,True,True
 شهرک غرب ,140,1396,3,19000000000,3,True,True,True
 دزاشیب ,115,1397,2,12500000000,1,True,True,True
 استاد معین ,47,1395,1,1790000000,1,True,True,True
 مبارک‌آباد بهشتی ,63,1398,2,1102500000,2,True,True,True
 جیحون ,55,1375,1,1589000000,2,False,False,False
 پونک ,118,1401,3,8700000000,6,True,True,True
 جی ,65,1381,1,1750000000,3,False,True,True
 سرو آزاد ,75,1400,2,4000000000,1,True,True,True
 مبارک‌آباد بهشتی ,95,1401,2,1650000000,3,True,True,True
 مبارک‌آباد بهشتی ,85,1401,2,1530000000,4,True,True,True
 سعادت‌آباد,143,1382,3,12650000000,3,True,True,True
 چیتگر ,90,1401,2,585000000,11,True,True,True
 فرمانیه ,220,1386,3,23500000000,5,True,True,True
 نیاوران ,186,1382,3,20000000000,2,True,True,True
 نیاوران ,80,1380,2,8700000000,3,True,True,True
 دزاشیب ,128,1395,3,14000000000,4,True,True,True
 زعفرانیه ,200,1389,3,30000000000,4,True,True,True
 فرمانیه ,160,1395,3,16700000000,3,True,True,True
 دهکده المپیک,220,1401,4,6820000000,15,True,True,True
 شهر زیبا,105,1396,2,7100000000,2,True,True,True
 سعادت‌آباد ,105,1390,2,12499000000,4,True,True,True
 هروی ,89,1401,2,6873000000,1,True,False,False
 جی ,47,1377,1,1550000000,2,False,False,False
 چیتگر ,110,1401,2,4050000000,3,True,True,True
 پاسداران ,116,1401,2,9280000000,6,True,True,True
 جردن ,150,1383,3,8800000000,2,True,True,True
 دروس ,137,1380,3,13700000000,5,True,True,True
 ستارخان ,151,1401,3,8500000000,2,True,True,True
 جنت‌آباد جنوبی ,61,1389,2,4650000000,4,True,True,True
 سعادت‌آباد,157,1401,3,21500000000,2,True,True,True
 اباذر ,90,1393,2,7000000000,4,True,True,True
 کوی بیمه ,91,1398,2,5300000000,5,True,True,True
 پونک ,70,1387,2,4350000000,2,False,True,True
 جنت‌آباد شمالی ,70,1387,1,3700000000,2,False,False,False
 مرزداران ,102,1396,2,7500000000,4,True,True,True
 سازمان برنامه ,80,1390,2,5100000000,4,True,True,True
 نارمک ,110,1396,3,6600000000,5,True,True,True
 صادقیه ,86,1401,2,5850000000,1,True,True,True
 ستارخان ,84,1388,2,3350000000,3,False,False,False
 هروی ,120,1385,3,7800000000,2,True,True,True
 شاهین ,75,1385,2,4850000000,3,True,True,True
 پونک ,96,1395,2,7600000000,2,True,True,True
 فرمانیه ,370,1384,4,44400000000,1,True,True,True
 استاد معین ,71,1381,2,3200000000,2,False,True,True
 پاسداران,140,1384,3,10800000000,5,True,True,True
 اندیشه (شهر زیبا) ,53,1395,1,1590000000,1,False,False,False
 پاسداران ,145,1401,3,23500000000,2,True,True,True
 میدان ولیعصر ,80,1399,1,4400000000,3,True,True,True
 نیاوران ,315,1397,4,23700000000,5,True,True,True
 شهران شمالی ,73,1382,2,3650000000,3,False,True,True
 زرگنده ,75,1395,2,5500000000,1,True,True,True
 کوی فردوس ,66,1396,2,4180000000,3,True,True,True
 آجودانیه ,230,1388,3,26500000000,4,True,True,True
 ظفر ,65,1378,1,3100000000,3,False,False,False
 جنت‌آباد جنوبی ,110,1395,2,7500000000,5,True,True,True
 جنت‌آباد جنوبی ,123,1399,3,9200000000,3,True,True,True
 یوسف‌آباد ,149,1401,3,18029000000,5,True,True,True
 کوی فردوس ,60,1385,1,3300000000,3,False,True,True
 شهرآرا ,116,1385,2,6600000000,6,True,True,True
 اباذر ,195,1401,3,15000000000,4,True,True,True
 میرداماد ,120,1391,2,9600000000,2,True,True,True
 نیاوران ,185,1401,3,30500000000,12,True,True,True
 مبارک‌آباد بهشتی ,70,1398,2,1225000000,3,True,True,True
 امیرآباد ,175,1391,3,13800000000,5,True,True,True
 ستارخان ,80,1396,2,5300000000,2,True,True,True
 گیشا (کوی نصر) ,155,1401,3,22000000000,5,True,True,True
 گیشا (کوی نصر) ,80,1400,2,10000000000,6,True,True,True
 شهران شمالی ,81,1381,2,5050000000,5,True,True,True
 میرداماد ,157,1397,3,15500000000,4,True,True,True
 سعادت‌آباد ,160,1400,3,21300000000,2,True,True,True
 چیتگر ,240,1401,4,5370000000,15,True,True,True
 پاسداران ,179,1377,3,15300000000,4,True,True,True
 شهران شمالی ,87,1386,2,4100000000,4,True,True,True
 جنت‌آباد شمالی ,118,1395,2,7200000000,3,True,True,True
 هروی ,128,1399,3,10900000000,5,True,True,True
 کوی فردوس ,115,1401,2,7600000000,4,True,True,True
 سعادت‌آباد ,105,1401,2,6100000000,4,True,True,True
 سعادت‌آباد ,127,1401,2,18200000000,5,True,True,True
 آجودانیه ,363,1401,4,56000000000,1,True,True,True
 استاد معین ,66,1386,2,2250000001,2,False,False,False
 کوی فردوس ,61,1393,1,3900000000,2,True,True,True
 سعادت‌آباد ,125,1401,2,18300000000,6,True,True,True
 کامرانیه ,190,1395,3,25500000000,3,True,True,True
 اقدسیه ,145,1385,3,11600000000,4,True,True,True
 استاد معین ,52,1394,1,2120000000,1,True,False,False
 الهیه ,180,1401,3,42000000000,6,True,True,True
 پاسداران,104,1401,2,8840000000,11,True,True,True
 کن ,73,1386,1,2000000000,1,False,False,False
 مرزداران ,97,1395,2,7300000000,4,True,True,True
 سازمان برنامه ,140,1401,3,14000000000,22,True,True,True
 مسعودیه ,62,1390,1,2400000000,1,False,True,True
 اقدسیه ,185,1399,3,35150000000,4,True,True,True
 سازمان برنامه ,74,1401,2,5550000000,6,True,True,True
 دولت‌آباد ,68,1393,2,2100000000,3,True,True,True
 ولنجک ,223,1396,3,49000000000,8,True,True,True
 زعفرانیه ,325,1396,4,58500000000,2,True,True,True
 زعفرانیه ,220,1401,3,60500000000,10,True,True,True
 جنت‌آباد جنوبی ,76,1386,2,4800000000,4,True,True,True
 شهران جنوبی ,75,1385,2,3300000000,1,False,False,False
 شهرک غرب ,163,1385,3,12000000000,5,True,True,True
 مجیدیه ,42,1393,1,1800000000,1,False,False,False
 شهرک راه‌آهن ,105,1393,2,4830000000,2,True,True,True
 شهرآرا ,142,1401,3,12500000000,4,True,True,True
 محمودیه ,215,1385,3,18500000000,3,True,True,True
 شمس‌آباد ,78,1394,2,4400000000,1,True,True,True
 شمس‌آباد ,110,1401,3,8250000000,4,True,True,True
 شکوفه,74,1401,2,2850000000,1,True,True,True
 نیاوران ,180,1401,3,25250000000,1,True,True,True
 پاسداران,181,1401,3,13575000000,11,True,True,True
 یوسف‌آباد ,165,1401,3,18900000000,5,True,True,True
 کوی فردوس ,60,1390,1,3950000000,4,True,True,True
 فرمانیه ,105,1392,2,14200000000,5,True,True,True
 گیشا (کوی نصر) ,117,1399,3,11100000000,3,True,True,True
 امیرآباد ,250,1401,4,24750000000,5,True,True,True
 امیرآباد ,114,1401,2,11740000000,3,True,True,True
 امیرآباد ,203,1401,3,19250000000,4,True,True,True
 جردن ,95,1392,2,7600000000,2,True,True,True
 جنت‌آباد مرکزی ,65,1395,1,4950000000,2,True,True,True
 سعادت‌آباد ,150,1401,3,24500000000,3,True,True,True
 سعادت‌آباد ,98,1401,2,12450000000,3,True,True,True
 استاد معین ,75,1401,2,3120000000,2,True,True,True
 اندیشه (شهر زیبا) ,68,1396,2,1130000000,2,False,True,True
 کوی فردوس ,69,1384,2,4350000000,1,True,True,True
 ستارخان ,103,1392,2,6650000000,5,True,True,True
 گیشا (کوی نصر) ,110,1392,2,10200000000,1,True,True,True
 باغ فیض ,69,1384,2,3950000000,4,True,True,True
 بهار ,120,1401,2,8280000000,3,True,True,True
 پاسداران ,85,1385,2,7500000000,5,True,True,True
 سهروردی ,98,1401,2,9800000000,2,True,True,True
 نواب ,42,1395,1,1450000000,2,True,True,True
 جنت‌آباد مرکزی ,75,1385,2,4800000000,2,True,True,True
 سعادت‌آباد ,126,1393,3,14900000000,2,True,True,True
 دولت‌آباد ,107,1399,2,4730000000,3,True,True,True
 سلسبیل ,58,1384,1,2000000000,3,False,True,True
 شهران شمالی ,70,1381,2,4100000000,4,True,True,True
 چیتگر ,120,1401,2,1500000000,6,True,True,True
 اباذر ,68,1384,2,4100000000,1,False,True,True
 الهیه ,76,1401,1,5700000000,2,True,True,True
 کوی فردوس,135,1390,3,7800000000,4,True,True,True
 سازمان برنامه,155,1401,3,12000000000,2,True,True,True
 مرزداران ,152,1381,3,7500000000,2,False,False,False
 قیطریه ,117,1401,2,13400000000,4,True,True,True
 سلسبیل ,88,1396,2,4150000000,4,True,True,True
 دولت‌آباد ,78,1390,2,2250000000,3,True,True,True
 آذربایجان ,51,1383,2,1950000000,4,False,False,False
 الهیه ,179,1388,3,39900000000,7,True,True,True
 آذربایجان ,55,1387,1,2000000000,4,False,False,False
 شهرک نفت (منطقه ۵),117,1401,2,8950000000,4,True,True,True
 زعفرانیه ,160,1390,3,22400000000,4,True,True,True
 استاد معین ,62,1384,1,2200000000,3,False,False,False
 زنجان ,69,1371,1,2450000000,2,False,False,False
 شهر زیبا ,99,1394,2,4800000000,2,True,True,True
 سنایی ,108,1392,2,7100000000,3,True,True,True
 زعفرانیه ,360,1380,4,39000000000,10,True,True,True
 پاسداران ,179,1401,3,13725000000,8,True,True,True
 تهرانپارس غربی ,86,1392,2,5200000000,3,True,True,True
 کوی فردوس ,80,1387,2,5150000000,3,True,True,True
 تهران‌نو,80,1388,2,3750000000,2,False,True,True
 دولت‌آباد ,176,1398,3,5850000000,7,True,True,True
 اباذر ,69,1389,2,5250000000,3,True,True,True
 شهران شمالی ,128,1401,2,8580000000,2,True,True,True
 اباذر ,68,1389,2,5300000000,3,True,True,True
 نیلوفر ,120,1401,2,12600000000,2,True,True,True
 سلسبیل ,43,1385,1,1330000000,3,False,False,False
 پاسداران ,180,1401,3,13500000000,5,True,True,True
 کوی فردوس,95,1383,2,5580000000,2,True,True,True
 نیاوران ,180,1401,3,39800000000,6,True,True,True
 کوی فردوس ,80,1401,2,5760000000,4,True,True,True
 سعادت‌آباد ,121,1396,2,14300000000,5,True,True,True
 هروی ,107,1398,2,9000000000,1,True,True,True
 پونک ,51,1401,1,4845000000,4,True,True,True
 دریاچه شهدای خلیج فارس ,100,1401,2,1350000000,8,True,True,True
 آذربایجان ,42,1399,1,2070000000,1,True,False,False
 کوی فردوس ,64,1388,2,4200000000,5,True,True,True
 اقدسیه ,145,1400,3,16675000000,4,True,True,True
 چیتگر ,50,1401,2,789000000,4,True,True,True
 اباذر,89,1383,2,6550000000,1,True,True,True
 سهروردی,111,1401,2,6882000000,1,True,True,True
 زعفرانیه ,120,1395,2,19200000000,5,True,True,True
 جنت‌آباد مرکزی ,94,1394,2,5550000000,3,True,True,True
 ابوذر (منطقه ۱۵) ,51,1384,1,1810000000,1,False,False,False
 آهنگ ,125,1377,2,4600000000,2,False,True,True
 سعادت‌آباد ,155,1381,3,13000000000,3,True,True,True
 دریاچه شهدای خلیج فارس ,158,1401,3,13518480000,12,True,True,True
 دریاچه شهدای خلیج فارس ,127,1389,3,7650000000,13,True,True,True
 سلسبیل ,96,1378,2,3050000000,1,False,False,False
 کوی فردوس ,67,1394,2,4500000000,1,True,True,True
 شهرک راه‌آهن ,155,1397,3,10500000000,2,True,True,True
 نیاوران ,485,1400,4,160000000000,11,True,True,True
 چیتگر ,100,1401,2,1750000000,19,True,True,True
 دروس,170,1385,3,15300000000,1,True,True,True
 نیاوران ,140,1393,3,16500000000,1,True,True,True
 شهرک غرب ,142,1399,3,19000000000,1,True,True,True
 ظفر ,105,1371,2,6400000000,2,False,True,True
 امیرآباد,101,1401,2,7200000000,5,True,True,True
 سعادت‌آباد ,128,1395,3,10950000000,2,True,True,True
 پاسداران ,160,1401,3,12400000000,11,True,True,True
 شهر زیبا ,90,1385,2,4550000000,4,True,True,True
 جنت‌آباد شمالی ,104,1384,2,6000000000,1,False,True,True
 ظفر ,146,1384,3,11350000000,3,True,True,True
 شهرک غرب ,132,1385,3,11300000000,5,True,True,True
 زعفرانیه ,350,1395,4,45000000000,4,True,True,True
 دروس ,250,1400,3,30000000000,4,True,True,True
 گیشا (کوی نصر) ,155,1401,3,21700000000,1,True,True,True
 شهران شمالی,131,1384,3,6820000000,4,True,True,True
 چیتگر ,180,1401,4,4032000000,12,True,True,True
 سلسبیل ,108,1401,3,4850000000,3,True,True,True
 پونک ,157,1401,3,13500000000,3,True,True,True
 پونک ,126,1391,3,10800000000,7,True,True,True
 مرزداران ,95,1401,2,9000000000,1,True,True,True
 کوی فردوس ,173,1386,3,11000000000,3,True,True,True
 سعادت‌آباد ,98,1386,2,8800000000,1,True,True,True
 دهکده المپیک ,83,1401,2,2573000000,2,True,True,True
 ولنجک ,244,1401,4,34000000000,6,True,True,True
 سعادت‌آباد ,151,1387,3,9800000000,3,True,True,True
 نیاوران,67,1387,1,6000000000,1,False,False,False
 وحیدیه,66,1394,1,2376000000,3,True,False,False
 جنت‌آباد مرکزی ,75,1383,2,4200000000,1,False,True,True
 بریانک ,64,1382,1,1920000000,2,False,False,False
 تهران‌نو ,92,1378,2,3700000000,2,False,True,True
 دروس ,148,1385,3,14200000000,5,True,True,True
 شادمهر ,80,1400,2,5200000000,3,True,True,True
 پاسداران ,111,1401,2,8880000000,6,True,True,True
 پونک ,155,1400,3,11780000000,5,True,True,True
 اباذر ,95,1388,2,6700000000,1,True,True,True
 بریانک ,58,1377,1,1875000000,1,False,False,False
 پونک ,65,1382,2,3750000000,3,False,True,True
 مرزداران ,75,1384,2,3800000000,1,True,True,True
 پاسداران ,161,1397,3,18600000000,4,True,True,True
 الهیه ,202,1400,3,54000000000,2,True,True,True
 ولنجک ,128,1388,2,14720000000,4,True,True,True
 دریاچه شهدای خلیج فارس ,85,1401,1,2635000000,10,True,True,True
 جنت‌آباد جنوبی ,105,1401,2,9000000000,4,True,True,True
 نارمک ,54,1383,1,3200000000,2,True,False,False
 سعادت‌آباد ,230,1399,3,38590000000,5,True,True,True
 کامرانیه ,326,1401,3,100000000000,2,True,True,True
 گیشا (کوی نصر) ,92,1388,2,6900000000,4,True,True,True
 دریاچه شهدای خلیج فارس ,100,1401,2,1750000000,12,True,True,True
 چیتگر ,140,1401,2,5180000000,3,True,True,True
 کوهک ,110,1401,2,8700000000,3,True,True,True
 ولنجک ,260,1392,3,47000000000,10,True,True,True
 زعفرانیه ,190,1394,3,29000000000,4,True,True,True
 شهران جنوبی ,63,1394,1,4050000000,4,True,True,True
 دروازه شمیران ,70,1401,1,3500000000,1,True,True,True
 بریانک ,43,1381,1,1390000000,2,False,False,False
 چیتگر ,115,1401,2,4650000000,19,True,True,True
 بریانک ,64,1384,2,1640000000,2,False,False,False
 چیتگر ,120,1401,2,2220000000,9,True,True,True
 ارم ,64,1401,2,4536000000,1,True,True,True
 جیحون ,48,1392,1,1850000000,2,True,False,False
 نواب ,45,1393,1,1600000000,2,True,True,True
 کامرانیه ,120,1396,2,13750000000,5,True,True,True
 تهران‌نو,56,1380,1,2550000000,3,False,True,True
 هروی ,88,1385,2,5600000000,3,True,True,True
 پاسداران ,85,1381,2,6800000000,2,False,False,False
 آذربایجان ,43,1382,1,1950000000,2,False,False,False
 سهروردی,56,1397,1,3200000000,1,True,False,False
 جنت‌آباد جنوبی ,161,1401,3,12800000000,1,True,True,True
 فرمانیه ,264,1400,4,49900000000,2,True,True,True
 فرمانیه ,270,1400,4,48000000000,2,True,True,True
 زعفرانیه ,160,1394,3,25000000000,2,True,True,True
 ولنجک ,190,1394,3,28600000000,5,True,True,True
 ظفر ,150,1390,3,11000000000,5,True,True,True
 میرداماد ,146,1400,3,17600000000,1,True,True,True
 دریاچه شهدای خلیج فارس ,131,1397,2,7650000000,12,True,True,True
 چیتگر ,50,1401,2,745000000,20,True,True,True
 مقدم ,51,1396,1,1720000000,2,True,True,True
 سعادت‌آباد ,135,1399,3,13500000000,5,True,True,True
 ولنجک ,240,1391,4,39000000000,5,True,True,True
 شادمهر ,90,1401,2,5150000000,1,True,True,True
 سعادت‌آباد ,122,1390,2,11500000000,3,True,True,True
 قیطریه ,115,1385,2,10200000000,3,True,True,True
 کوی فردوس,89,1387,2,5350000000,5,True,True,True
 هروی ,88,1401,2,8800000000,2,True,True,True
 کاشانک ,83,1401,2,6500000000,4,True,False,False
 بهار ,129,1401,3,8150000000,5,True,True,True
 بهار ,81,1400,2,5200000000,1,True,True,True
 زعفرانیه ,245,1401,3,63700000000,7,True,True,True
 چیتگر ,128,1401,2,7190000000,14,True,True,True
 کوی فردوس ,130,1400,3,11200000000,3,True,True,True
 پونک,100,1401,2,10000000000,6,True,True,True
 جنت‌آباد مرکزی,87,1386,2,5600000000,4,True,True,True
 دریاچه شهدای خلیج فارس ,111,1401,2,4950000000,28,True,True,True
 باغ فیض ,80,1385,2,4100000000,3,True,True,True
 باغ فیض ,108,1393,3,6550000000,2,True,True,True
 باغ فیض ,80,1380,2,4650000000,2,True,True,True
 کوهک ,105,1401,2,6300000000,13,True,True,True
 استاد معین ,85,1400,2,3850000000,1,True,True,True
 سلسبیل ,63,1398,2,2850000000,3,True,False,False
 زعفرانیه ,230,1400,4,45000000000,5,True,True,True
 اباذر,53,1387,1,3700000000,4,True,True,True
 استاد معین ,60,1400,1,2750000000,1,True,True,True
 مجیدیه ,98,1401,2,7200000000,5,True,True,True
 شهرک غرب ,92,1401,2,10800000000,5,True,True,True
