build_year,neighbour_hood,area,floor,rooms,Parking,Elevator,Warehouse,Luxury_features,price,mean,std,median,amin,amax,neighbour_hood_encoded
1394,ساقدوشپاسداران,115,3.0,2,1,1,1,0,73900000,73958823.52941176,11987861.50776742,70800000.0,55600000.0,97500000.0,15
1401,شهرکراهآهن,85,19.0,2,1,1,1,1,31000000,27078892.85714286,11496601.497330287,29664000.0,11765000.0,85106000.0,2
1391,هروی,81,5.0,2,1,1,1,0,66700000,73345990.97560975,11637626.156124255,72000000.0,10300000.0,110000000.0,15
1401,بلوارفردوسغرب,60,3.0,1,1,1,1,0,70000000,65997073.82550336,10235266.110435715,65218000.0,15104000.0,105000000.0,14
1383,اختیاریه,108,3.0,2,1,1,1,0,75000000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1385,اختیاریه,63,1.0,1,1,1,1,0,90500000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1400,شادمهر,96,2.0,2,0,0,0,0,67708333,55465066.66,9800988.524422735,57057584.0,29658119.0,68281250.0,11
1401,چیتگرجنوبی,118,2.0,3,0,0,0,0,63559322,29241452.508196723,19593736.8706878,29516000.0,2240000.0,131313131.0,3
1375,میرداماد,152,3.0,2,1,1,1,0,119100000,90386641.37769784,22519072.703439962,84600000.0,50800000.0,157143000.0,18
1383,سعادتآباد,130,1.0,2,1,1,1,0,76900000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1401,دهکدهالمپیک,85,14.0,2,0,0,0,0,30000000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1400,شهرکراهآهن(شهرکگلستان),122,1.0,3,0,0,0,0,61065573,53054947.53333333,18554877.45180063,51980198.0,3750000.0,89506172.0,11
1401,جنتآبادجنوبی,106,2.0,2,1,1,1,1,64200000,60135130.005347595,13104643.369948454,60888000.0,843220.0,91666666.0,13
1400,شهرکغرب,220,2.0,3,1,1,1,1,177273000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1401,دهکدهالمپیک,110,11.0,2,1,1,1,1,30000000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1401,دریاچهشهدایخلیجفارس,52,6.0,1,1,1,1,1,32788000,22830528.66242038,12980441.790903542,22250000.0,1542000.0,65515000.0,2
1400,سیمتریجی,140,3.0,3,1,1,1,0,34286000,34361880.08928572,5065424.539178285,34343000.0,19000000.0,47183000.0,4
1380,فرشته,158,2.0,3,1,0,1,0,69000000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1381,رستمآبادواختیاریه,78,3.0,2,0,0,0,0,60256410,84724602.81395349,18813639.868755408,84931506.0,45700000.0,125000000.0,17
1401,فرمانیه,222,2.0,3,1,1,1,0,121622000,122176685.18518518,30659498.346812826,120700000.0,16200000.0,190000000.0,20
1393,سیمتریجی,88,4.0,2,1,1,1,0,32386000,34361880.08928572,5065424.539178285,34343000.0,19000000.0,47183000.0,4
1396,محمودیه,145,4.0,3,1,1,1,0,113800000,129194256.39393939,31890018.965248328,126372058.5,83300000.0,204500000.0,20
1401,سنایی,149,3.0,3,0,0,0,0,75000000,68275425.1875,8891351.750323614,70000000.0,38387096.0,84000000.0,15
1396,سهروردیشمالی,140,5.0,3,1,1,1,1,71400000,81612742.53731343,17450377.914115496,80000000.0,13800000.0,148000000.0,17
1401,قیطریه,114,5.0,2,1,1,1,0,130000000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1371,لویزانوشیان,57,2.0,1,0,0,0,0,30701754,68044954.64035088,15703473.156897321,70277748.5,10066666.0,115748031.0,14
1391,شهرکغرب,135,4.0,3,1,1,1,0,103704000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1387,سعادتآباد,98,2.0,2,1,1,1,0,79500000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1401,ولیعصر,100,1.0,2,1,1,1,0,13800000,37604000.0,33663939.638729155,37604000.0,13800000.0,61408000.0,6
1389,سعادتآباد,120,1.0,2,1,1,1,0,49200000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1401,سهروردیشمالی,175,2.0,3,1,1,1,0,74286000,81612742.53731343,17450377.914115496,80000000.0,13800000.0,148000000.0,17
1390,شمیراننو,69,4.0,2,0,0,0,0,51449275,26635914.269230768,12878350.324446572,22321428.5,10222222.0,60000000.0,2
1398,محله,185,5.0,3,0,0,0,0,156756756,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1400,لویزانوشیان,75,6.0,2,0,0,0,0,90000000,68044954.64035088,15703473.156897321,70277748.5,10066666.0,115748031.0,14
1392,اقدسیه,145,5.0,3,1,1,1,0,103448000,97832873.77894737,33459961.732989248,86813186.0,13500000.0,200000000.0,19
1389,امیرآباد,97,5.0,2,1,1,1,0,79897000,80210100.99672131,12461139.369398655,80000000.0,38235000.0,115000000.0,16
1380,قلهک,93,6.0,2,0,0,0,0,75268817,81550044.10344827,16001902.13975989,79674796.0,47500000.0,127450980.0,17
1382,باغفیض,65,1.0,2,0,0,0,0,59230769,58092784.5,10742418.088335035,57875939.0,8108000.0,82000000.0,12
1401,تجریش,129,4.0,2,0,0,0,0,140000000,88118546.375,20293109.471329097,85514970.0,40740740.0,140000000.0,18
1385,بلوارفردوس,53,0.0,1,1,1,1,0,52800000,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1401,دهکدهالمپیک,55,8.0,1,1,1,1,0,31000000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1385,سعادتآباد,100,1.0,2,1,1,1,0,70000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1401,شهرکراهآهن,221,20.0,4,1,1,1,0,30860000,27078892.85714286,11496601.497330287,29664000.0,11765000.0,85106000.0,2
1401,دروس,123,3.0,2,1,1,1,0,86179000,102762022.22689076,26321254.260763068,97400000.0,53300000.0,192661000.0,19
1385,کاشانک,146,2.0,2,0,0,0,0,61643835,100994001.81632653,27326015.094246246,100000000.0,52565789.0,164480874.0,19
1398,اویندرکه,130,3.0,3,1,1,1,1,115400000,98681081.08108108,28286076.647922244,85300000.0,57100000.0,141500000.0,19
1401,اختیاریه,66,6.0,1,1,1,1,1,115000000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1393,شادمهر,69,3.0,2,0,0,0,0,65942028,55465066.66,9800988.524422735,57057584.0,29658119.0,68281250.0,11
1401,پونک,103,4.0,2,1,1,1,1,72800000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1398,سعادتآباد,137,5.0,3,1,1,0,0,130000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1401,دریاچهشهدایخلیجفارس,140,15.0,3,1,1,1,0,6800000,22830528.66242038,12980441.790903542,22250000.0,1542000.0,65515000.0,2
1401,دریاچهشهدایخلیجفارس,120,11.0,3,1,1,1,1,2500000,22830528.66242038,12980441.790903542,22250000.0,1542000.0,65515000.0,2
1401,قیطریه,100,1.0,2,1,1,1,0,100000000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1398,حکیمیه,115,1.0,2,0,0,0,0,48260869,45741835.10344828,14410885.617681628,49078000.0,10625000.0,74000000.0,7
1400,آجودانیه,165,3.0,3,0,0,0,0,139393939,117281005.20143884,30616760.28614428,107894736.0,60700000.0,194915000.0,20
1396,ستارخان,100,1.0,3,0,0,0,0,55000000,57563798.32911392,12955966.976915833,58762886.0,13800000.0,91666666.0,12
1388,سلسبیلشمالی,45,4.0,1,0,0,1,0,26700000,32773333.333333332,5583453.445758493,33800000.0,22800000.0,46000000.0,4
1382,بلوارفردوس,95,1.0,3,0,0,0,0,60000000,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1392,سعادتآباد,79,4.0,2,1,1,1,0,58900000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1401,ارم,64,3.0,2,1,1,1,1,65625000,64591115.384615384,7052421.526408773,63585500.0,52083000.0,79741000.0,14
1396,شهرآرا,83,1.0,2,0,0,0,0,74698795,69935015.85714285,10979876.85322109,71440306.5,45882352.0,86666666.0,15
1401,دهکدهالمپیک,134,7.0,3,0,0,0,0,17500000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1380,پونک,64,2.0,2,0,0,0,0,50000000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1401,چیتگرشمالی,55,5.0,1,1,1,1,1,31000000,20934780.269058295,9706239.765193766,21795000.0,2350000.0,60000000.0,1
1392,دریاننو,126,5.0,2,0,0,0,0,59523809,63849993.01754386,10441302.444476064,64772727.0,42045454.0,85000000.0,13
1387,دهکدهالمپیک,46,4.0,1,0,0,0,0,58043478,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1401,دروس,118,9.0,2,0,0,0,0,80508474,102762022.22689076,26321254.260763068,97400000.0,53300000.0,192661000.0,19
1401,شهرکراهآهن,140,4.0,3,1,1,1,0,12500000,27078892.85714286,11496601.497330287,29664000.0,11765000.0,85106000.0,2
1401,پونک,76,3.0,2,0,0,0,0,65000000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1391,شهرکغرب,70,2.0,2,1,1,1,1,101429000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1401,وردآورد,100,15.0,2,1,1,1,0,12800000,24718560.0,14321739.207404176,32618500.0,2714000.0,42100000.0,2
1401,چیتگرجنوبی,100,10.0,2,1,1,1,0,13800000,29241452.508196723,19593736.8706878,29516000.0,2240000.0,131313131.0,3
1388,امیرآباد,123,2.0,3,1,1,1,0,75203000,80210100.99672131,12461139.369398655,80000000.0,38235000.0,115000000.0,16
1395,شهرکغرب,119,5.0,2,1,1,1,0,72300000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1396,جنتآبادمرکزی,80,4.0,2,0,0,0,0,67875000,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1384,سعادتآباد,120,5.0,2,1,1,1,0,75000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1397,دهکدهالمپیک,168,3.0,3,0,0,0,0,73630952,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1396,آبشار,114,2.0,2,0,0,0,0,40350877,30937718.714285713,12550484.596114278,30000000.0,7166666.0,59239130.0,3
1387,قیطریه,220,2.0,3,1,1,1,0,70000000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1390,میرداماد,90,1.0,2,1,1,1,0,77800000,90386641.37769784,22519072.703439962,84600000.0,50800000.0,157143000.0,18
1378,ویلا,138,2.0,2,0,0,0,0,48550724,66903354.72,17768464.798360683,70320320.0,13700000.0,106164383.0,14
1390,صادقیه,162,2.0,4,0,0,0,0,58641975,56744126.32911392,16228644.18765565,58181818.0,6800000.0,90000000.0,12
1401,میرداماد,125,3.0,2,1,1,1,1,109600000,90386641.37769784,22519072.703439962,84600000.0,50800000.0,157143000.0,18
1380,الهیه,225,4.0,3,0,0,0,0,115600000,119528884.63380282,33129543.164495844,115000000.0,16500000.0,204500000.0,20
1381,پونک,70,5.0,2,1,1,1,0,44100000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1385,پونک,76,3.0,2,0,0,0,0,72368421,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1401,امیرآباد,72,5.0,1,1,1,1,0,75000000,80210100.99672131,12461139.369398655,80000000.0,38235000.0,115000000.0,16
1395,بلوارفردوس,85,4.0,2,1,1,1,1,37600000,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1398,اختیاریه,127,2.0,2,1,1,1,0,94500000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1400,ولنجک,130,6.0,2,1,1,0,0,138500000,129916359.95195195,32495623.245280623,130000000.0,12500000.0,204700000.0,20
1398,سعادتآباد,145,7.0,2,1,1,0,0,130000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1400,حکمت,150,4.0,3,0,0,0,0,122886666,103768487.234375,23490170.168967884,100704225.0,52564102.0,160600000.0,19
1393,اختیاریه,143,5.0,3,1,1,0,0,73400000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1395,اوقاف,87,4.0,2,0,0,0,0,40919540,47327041.43678161,9038747.770848209,47340425.0,26086956.0,71839080.0,8
1399,نیاوران,115,3.0,2,1,1,1,1,104300000,119301128.8559322,34155648.27073372,120000000.0,21348314.0,200000000.0,20
1400,قلهک,120,4.0,2,0,0,0,0,83333333,81550044.10344827,16001902.13975989,79674796.0,47500000.0,127450980.0,17
1401,دریاچهشهدایخلیجفارس,55,9.0,1,1,1,1,1,12818000,22830528.66242038,12980441.790903542,22250000.0,1542000.0,65515000.0,2
1396,شهرکغرب,90,4.0,2,1,1,1,0,98889000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1401,مجیدیه,105,7.0,2,0,0,0,0,45000000,49194922.375,10329292.517256249,49719101.0,13500000.0,66712328.0,9
1400,شهرکشهیدباقری,134,7.0,3,0,0,0,0,44029850,36638952.00847457,15181438.089807704,38840335.5,3600000.0,128125000.0,5
1401,وردآوردشمالی,74,3.0,2,0,0,0,0,17567567,27900492.13559322,9230648.12262847,26000000.0,8783783.0,65217391.0,2
1373,ستارخان,147,3.0,3,1,1,1,1,51020000,57563798.32911392,12955966.976915833,58762886.0,13800000.0,91666666.0,12
1398,دانشگاهشریف,113,4.0,3,0,0,0,0,47345132,49488246.641509436,9625976.854181914,48000000.0,35000000.0,71212121.0,9
1401,شهرکدانشگاهشریف,130,6.0,2,0,0,0,0,42000000,39437721.26785714,9155991.121027743,40773219.5,15042735.0,57000000.0,6
1397,فرشته,120,4.0,2,1,1,1,0,79200000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1387,نازیآباد,72,3.0,2,1,0,0,0,29000000,35500000.0,6223744.853382085,38300000.0,29000000.0,42900000.0,5
1401,دولت(کلاهدوز),108,1.0,2,0,0,0,0,104166666,86408329.06666666,15560115.216477502,83333333.0,58952380.0,125000000.0,17
1388,بلوارعدلپونک,68,10.0,1,0,0,0,0,73200000,61650000.0,10284828.763897954,59200000.0,46300000.0,87600000.0,13
1388,باغفیض,70,1.0,2,0,0,0,0,57857142,58092784.5,10742418.088335035,57875939.0,8108000.0,82000000.0,12
1394,کوهک,137,2.0,2,0,0,0,0,67153284,48185978.568,17041708.20762233,50000000.0,13500000.0,82702702.0,8
1392,صفا,164,5.0,3,0,0,0,0,40000000,33299486.86842105,5103060.142521507,33457711.0,19318181.0,45000000.0,4
1397,محمودیه,113,12.0,2,1,1,1,1,159300000,129194256.39393939,31890018.965248328,126372058.5,83300000.0,204500000.0,20
1382,اختیاریه,110,1.0,2,1,1,1,0,71800000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1401,شهرکغرب,195,3.0,3,1,1,1,0,114900000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1401,شهرکراهآهن,153,12.0,3,1,1,1,1,21569000,27078892.85714286,11496601.497330287,29664000.0,11765000.0,85106000.0,2
1398,سعادتآباد,120,6.0,3,1,1,1,0,90000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1385,دولت,135,5.0,3,1,1,0,0,70400000,85181467.10526316,14434306.67235159,85000000.0,55400000.0,130000000.0,17
1383,سعادتآباد,195,2.0,3,1,1,1,0,66700000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1385,جنتآبادمرکزی,120,3.0,3,0,0,0,0,54166666,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1401,باغفیض,67,4.0,1,1,1,1,1,52090000,58092784.5,10742418.088335035,57875939.0,8108000.0,82000000.0,12
1397,قلهک,105,1.0,2,1,1,1,0,82381000,81550044.10344827,16001902.13975989,79674796.0,47500000.0,127450980.0,17
1391,سعادتآباد,119,2.0,2,1,1,1,0,68100000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1391,درختیشهرکغرب,138,2.0,3,1,1,1,0,100000000,89576271.18644068,27752808.736284263,78000000.0,48300000.0,131800000.0,18
1395,مهران,99,4.0,2,0,0,0,0,60101010,64591103.89473684,10707892.445230084,63942307.0,44705882.0,109914000.0,13
1390,ولنجک,111,2.0,2,1,1,0,0,120000000,129916359.95195195,32495623.245280623,130000000.0,12500000.0,204700000.0,20
1401,دهکدهالمپیک,150,16.0,3,0,0,0,0,50000000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1385,پاسداران,170,1.0,3,1,1,1,0,82353000,86490141.48275863,21557395.896592565,80000000.0,9915000.0,166667000.0,17
1401,شهرکدانشگاهشریف,175,20.0,3,0,0,0,0,40000000,39437721.26785714,9155991.121027743,40773219.5,15042735.0,57000000.0,6
1382,جنتآبادمرکزی,60,4.0,2,0,0,0,0,50000000,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1394,زعفرانیه,160,2.0,3,1,1,1,0,136300000,131865026.54357798,34972724.14783003,130000000.0,31000000.0,202900000.0,20
1380,پیروزی,62,2.0,1,0,0,0,0,34000000,41650606.25490196,10074684.519180333,40700000.0,13800000.0,67000000.0,7
1399,شهرکغرب,130,3.0,3,1,1,1,0,80800000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1380,فرشته,210,9.0,3,1,1,1,0,134700000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1380,شهرکغرب,131,2.0,2,1,1,1,1,79400000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1390,شهرری,70,3.0,1,0,0,0,0,51428571,51428571.0,,51428571.0,51428571.0,51428571.0,9
1394,سلسبیلجنوبی,47,3.0,1,0,1,1,0,23800000,24604166.666666668,6444106.115140284,24300000.0,14700000.0,37700000.0,2
1401,سعادتآباد,58,5.0,1,1,1,1,0,129300000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1383,محله,70,3.0,2,0,0,0,0,58571428,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1385,فرشته,165,1.0,3,1,1,1,0,72700000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1401,نیرویهوایی,174,1.0,3,1,1,1,1,72000000,55184052.6097561,12781508.121135704,55000000.0,35555555.0,95000000.0,11
1387,جنتآبادمرکزی,110,3.0,2,0,0,0,0,56363636,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1400,اختیاریه,127,3.0,2,1,1,1,0,97600000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1391,سعادتآباد,110,5.0,2,1,1,1,0,68200000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1395,شهرکغرب,125,2.0,3,1,1,1,0,80000000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1400,امیرآباد,94,1.0,2,1,1,1,0,92553000,80210100.99672131,12461139.369398655,80000000.0,38235000.0,115000000.0,16
1399,ستارخان,98,3.0,2,0,0,0,0,51020408,57563798.32911392,12955966.976915833,58762886.0,13800000.0,91666666.0,12
1381,سعادتآباد,66,1.0,1,1,1,1,0,59100000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1393,بلوارارتش,95,2.0,2,1,1,1,1,73200000,79138461.53846154,15062123.492474895,74500000.0,58400000.0,100000000.0,16
1395,محله,130,4.0,2,0,0,0,0,134615384,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1385,الهیه,140,6.0,2,1,1,0,0,92900000,119528884.63380282,33129543.164495844,115000000.0,16500000.0,204500000.0,20
1385,تجریش,72,3.0,2,0,0,0,0,65000000,88118546.375,20293109.471329097,85514970.0,40740740.0,140000000.0,18
1386,کامرانیه,174,3.0,3,1,1,1,0,88500000,114189217.13235295,31526742.19592267,105500000.0,66500000.0,203209000.0,19
1395,محله,54,5.0,1,0,0,0,0,76851851,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1385,سازمانبرنامهشمالی,78,1.0,2,0,0,0,0,55128205,68094790.27819549,12363884.237145117,66250000.0,43428571.0,120000000.0,14
1401,نیاوران,115,4.0,2,1,1,1,1,110000000,119301128.8559322,34155648.27073372,120000000.0,21348314.0,200000000.0,20
1398,اقدسیه,145,1.0,2,1,1,1,1,78897000,97832873.77894737,33459961.732989248,86813186.0,13500000.0,200000000.0,19
1389,سعادتآباد,71,1.0,1,1,1,1,0,91549000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1396,نیاوران,220,5.0,3,0,0,0,0,104545454,119301128.8559322,34155648.27073372,120000000.0,21348314.0,200000000.0,20
1376,دانشگاهشریف,114,3.0,2,0,0,0,0,47368421,49488246.641509436,9625976.854181914,48000000.0,35000000.0,71212121.0,9
1401,اختیاریه,103,2.0,2,1,1,1,1,126200000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1401,نیاوران,225,7.0,3,1,1,1,1,142200000,119301128.8559322,34155648.27073372,120000000.0,21348314.0,200000000.0,20
1399,سهروردیشمالی,113,1.0,2,1,1,1,0,76991000,81612742.53731343,17450377.914115496,80000000.0,13800000.0,148000000.0,17
